day,bm_unit,lead_party,mwh,cost_gbp
2025-11-21,T_VKNGW-3,Viking Energy Wind Farm LLP,1145.0,12581.0
2025-11-21,T_VKNGW-4,Viking Energy Wind Farm LLP,1144.6,12578.0
2025-11-22,T_CRYRW-2,Eneco Energy Trade,6.7,563.0
2025-11-22,T_CRYRW-3,Eneco Energy Trade,1.1,85.0
2025-11-22,T_FALGW-1,Fallago Rig Wind Farm Limited,18.5,1583.0
2025-11-22,T_MOWEO-1,Moray Offshore Wind East Ltd,1.5,64.0
2025-11-22,T_MOWEO-2,Moray Offshore Wind East Ltd,1.9,77.0
2025-11-22,T_MOWEO-3,Moray Offshore Wind East Ltd,0.6,23.0
2025-11-22,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,13.2,1240.0
2025-11-22,T_NNGAO-2,Neart Na Gaoithe Offshore Wind,15.5,1461.0
2025-11-22,T_SGRWO-1,Seagreen Wind Energy Limited,112.5,1909.0
2025-11-22,T_SGRWO-2,Seagreen Wind Energy Limited,30.5,518.0
2025-11-22,T_SGRWO-3,Seagreen Wind Energy Limited,139.1,2361.0
2025-11-22,T_SGRWO-5,Seagreen Wind Energy Limited,35.4,601.0
2025-11-22,T_VKNGW-1,Viking Energy Wind Farm LLP,1.0,10.0
2025-11-22,T_VKNGW-2,Viking Energy Wind Farm LLP,1.0,11.0
2025-11-22,T_VKNGW-3,Viking Energy Wind Farm LLP,0.4,4.0
2025-11-22,T_VKNGW-4,Viking Energy Wind Farm LLP,0.4,4.0
2025-11-23,T_CREAW-1,Creag Riabhach Wind Farm Ltd,4.6,249.0
2025-11-23,T_GORDW-2,SSE Generation Ltd,178.4,1338.0
2025-11-23,T_HALSW-1,SP Renewables (UK) Limited,206.2,1808.0
2025-11-23,T_MOWEO-3,Moray Offshore Wind East Ltd,586.3,25861.0
2025-11-23,T_MOWWO-1,Moray Offshore Wind West Ltd,562.4,20117.0
2025-11-23,T_MOWWO-2,Moray Offshore Wind West Ltd,811.8,29142.0
2025-11-23,T_MOWWO-3,Moray Offshore Wind West Ltd,114.1,4125.0
2025-11-23,T_MOWWO-4,Moray Offshore Wind West Ltd,45.6,2072.0
2025-11-23,T_SGRWO-1,Seagreen Wind Energy Limited,1135.7,19273.0
2025-11-23,T_SGRWO-2,Seagreen Wind Energy Limited,301.9,5123.0
2025-11-23,T_SGRWO-3,Seagreen Wind Energy Limited,744.6,12636.0
2025-11-23,T_SGRWO-4,Seagreen Wind Energy Limited,699.4,11869.0
2025-11-23,T_SGRWO-5,Seagreen Wind Energy Limited,385.7,6545.0
2025-11-23,T_SGRWO-6,Seagreen Wind Energy Limited,2188.2,37134.0
2025-11-23,T_VKNGW-1,Viking Energy Wind Farm LLP,476.3,5216.0
2025-11-23,T_VKNGW-2,Viking Energy Wind Farm LLP,532.5,5831.0
2025-11-23,T_VKNGW-3,Viking Energy Wind Farm LLP,495.3,5424.0
2025-11-23,T_VKNGW-4,Viking Energy Wind Farm LLP,507.6,5558.0
2025-11-24,E_BLARW-1,Erova Energy Limited,8.0,290.0
2025-11-24,E_BTUIW-3,SP Renewables (UK) Limited,151.4,1136.0
2025-11-24,T_BENBW-1,Benbrack Wind Farm Limited,138.0,4141.0
2025-11-24,T_BROCW-1,Smartestenergy Limited,69.2,2700.0
2025-11-24,T_CRDEW-1,EDF Energy Customers Limited,5.7,306.0
2025-11-24,T_CRDEW-2,EDF Energy Customers Limited,5.5,298.0
2025-11-24,T_CREAW-1,Creag Riabhach Wind Farm Ltd,198.9,10680.0
2025-11-24,T_CUMHW-1,Uniper UK Limited,160.9,3721.0
2025-11-24,T_DOREW-1,Dorenell Windfarm Limited,27.1,1035.0
2025-11-24,T_DOREW-2,Dorenell Windfarm Limited,19.2,715.0
2025-11-24,T_DOUGW-1,Erova Energy Limited,102.8,3083.0
2025-11-24,T_GORDW-2,SSE Generation Ltd,410.4,3078.0
2025-11-24,T_GRGBW-1,Greater Gabbard Offshore Winds,1.6,263.0
2025-11-24,T_GRGBW-2,Greater Gabbard Offshore Winds,1.6,271.0
2025-11-24,T_GRGBW-3,Greater Gabbard Offshore Winds,2.0,328.0
2025-11-24,T_HALSW-1,SP Renewables (UK) Limited,359.5,3153.0
2025-11-24,T_KENNW-1,Kennoxhead Wind Farm Limited,169.8,5335.0
2025-11-24,T_KYPEW-1,Kype Extension Wind Farm Ltd,167.4,4353.0
2025-11-24,T_LIMKW-1,Limekiln Extension Ltd,197.5,7900.0
2025-11-24,T_MOWEO-1,Moray Offshore Wind East Ltd,4317.4,145448.0
2025-11-24,T_MOWEO-2,Moray Offshore Wind East Ltd,3926.9,148535.0
2025-11-24,T_MOWEO-3,Moray Offshore Wind East Ltd,1915.2,88394.0
2025-11-24,T_MOWWO-1,Moray Offshore Wind West Ltd,1630.7,56314.0
2025-11-24,T_MOWWO-2,Moray Offshore Wind West Ltd,1812.7,62204.0
2025-11-24,T_MOWWO-3,Moray Offshore Wind West Ltd,245.2,8565.0
2025-11-24,T_MOWWO-4,Moray Offshore Wind West Ltd,162.7,7390.0
2025-11-24,T_SGRWO-1,Seagreen Wind Energy Limited,2524.5,42840.0
2025-11-24,T_SGRWO-2,Seagreen Wind Energy Limited,721.2,12238.0
2025-11-24,T_SGRWO-3,Seagreen Wind Energy Limited,1848.8,31373.0
2025-11-24,T_SGRWO-4,Seagreen Wind Energy Limited,1433.8,24331.0
2025-11-24,T_SGRWO-5,Seagreen Wind Energy Limited,811.8,13776.0
2025-11-24,T_SGRWO-6,Seagreen Wind Energy Limited,4485.6,76121.0
2025-11-24,T_SOKYW-1,South Kyle Wind Farm Limited,15.8,473.0
2025-11-24,T_VKNGW-1,Viking Energy Wind Farm LLP,1097.9,12022.0
2025-11-24,T_VKNGW-2,Viking Energy Wind Farm LLP,1214.9,13304.0
2025-11-24,T_VKNGW-3,Viking Energy Wind Farm LLP,1066.0,11673.0
2025-11-24,T_VKNGW-4,Viking Energy Wind Farm LLP,1184.0,12965.0
2025-11-25,T_HOWBO-1,Breesea Limited,585.9,0.0
2025-11-25,T_HOWBO-2,Sonningmay Wind Limited,669.1,0.0
2025-11-25,T_HOWBO-3,Soundmark Wind Limited,544.5,0.0
2025-11-25,T_SGRWO-2,Seagreen Wind Energy Limited,10.6,181.0
2025-11-26,C__PSTAT011,Statkraft Markets Gmbh,94.9,6455.0
2025-11-26,E_BABAW-1,Statkraft Markets Gmbh,12.7,1042.0
2025-11-26,E_BLARW-1,Erova Energy Limited,38.0,1097.0
2025-11-26,E_BTUIW-2,SP Renewables (UK) Limited,24.7,2083.0
2025-11-26,E_BTUIW-3,SP Renewables (UK) Limited,58.3,437.0
2025-11-26,E_GRGRW-1,Evolve Energy Supply Limited,89.4,6258.0
2025-11-26,E_HRHLW-1,SP Renewables (UK) Limited,32.5,2470.0
2025-11-26,E_MOYEW-1,Eneco Energy Trade,11.1,1031.0
2025-11-26,T_ARCHW-1,SP Renewables (UK) Limited,76.4,6446.0
2025-11-26,T_BENBW-1,Benbrack Wind Farm Limited,44.6,1339.0
2025-11-26,T_BHLAW-1,SSE Generation Ltd,136.3,11441.0
2025-11-26,T_BLLA-1,SP Renewables (UK) Limited,62.9,5339.0
2025-11-26,T_BLLA-2,SP Renewables (UK) Limited,64.2,4886.0
2025-11-26,T_BROCW-1,Smartestenergy Limited,41.8,1629.0
2025-11-26,T_CRDEW-1,EDF Energy Customers Limited,38.7,2090.0
2025-11-26,T_CRDEW-2,EDF Energy Customers Limited,38.7,2090.0
2025-11-26,T_CREAW-1,Creag Riabhach Wind Farm Ltd,74.5,4000.0
2025-11-26,T_CRGHW-1,Statkraft Markets Gmbh,48.2,3713.0
2025-11-26,T_CRMLW-1,EDF Energy Customers Limited,104.4,8722.0
2025-11-26,T_CRYRW-2,Eneco Energy Trade,140.2,11859.0
2025-11-26,T_CRYRW-3,Eneco Energy Trade,22.4,1716.0
2025-11-26,T_CUMHW-1,Uniper UK Limited,55.2,1277.0
2025-11-26,T_DOREW-1,Dorenell Windfarm Limited,1076.2,22339.0
2025-11-26,T_DOREW-2,Dorenell Windfarm Limited,813.3,15647.0
2025-11-26,T_DOUGW-1,Erova Energy Limited,41.7,1250.0
2025-11-26,T_DRSLW-1,SP Renewables (UK) Limited,75.8,5766.0
2025-11-26,T_DUNGW-1,Dunmaglass Wind Farm Limited,75.7,6764.0
2025-11-26,T_EDINW-1,Vattenfall Wind Power Ltd,10.6,1161.0
2025-11-26,T_FALGW-1,Fallago Rig Wind Farm Limited,113.1,9664.0
2025-11-26,T_GLNKW-1,EDF Energy Customers Limited,80.1,5877.0
2025-11-26,T_GLWSW-1,GALAWHISTLE WIND FARM,34.8,3099.0
2025-11-26,T_GORDW-1,SSE Generation Ltd,22.0,1888.0
2025-11-26,T_GORDW-2,SSE Generation Ltd,205.8,1543.0
2025-11-26,T_HALSW-1,SP Renewables (UK) Limited,404.7,3549.0
2025-11-26,T_HRSTW-1,SP Renewables (UK) Limited,88.5,7501.0
2025-11-26,T_KENNW-1,Kennoxhead Wind Farm Limited,81.0,2544.0
2025-11-26,T_KPMRW-1,OnPath Energy Limited,126.7,8507.0
2025-11-26,T_KYPEW-1,Kype Extension Wind Farm Ltd,87.8,2283.0
2025-11-26,T_LCLTW-1,Eneco Energy Trade,168.3,15655.0
2025-11-26,T_LIMKW-1,Limekiln Extension Ltd,31.2,1249.0
2025-11-26,T_MIDMW-1,OnPath Energy Limited,59.4,3993.0
2025-11-26,T_MKHLW-1,SP Renewables (UK) Limited,15.1,1273.0
2025-11-26,T_MOWEO-1,Moray Offshore Wind East Ltd,3314.5,70308.0
2025-11-26,T_MOWEO-2,Moray Offshore Wind East Ltd,2081.3,42292.0
2025-11-26,T_MOWEO-3,Moray Offshore Wind East Ltd,2456.6,51931.0
2025-11-26,T_MOWWO-1,Moray Offshore Wind West Ltd,1862.8,57061.0
2025-11-26,T_MOWWO-2,Moray Offshore Wind West Ltd,1597.2,51160.0
2025-11-26,T_MOWWO-3,Moray Offshore Wind West Ltd,369.7,11599.0
2025-11-26,T_MOWWO-4,Moray Offshore Wind West Ltd,255.0,11584.0
2025-11-26,T_MYGPW-1,Minnygap Energy Limited,15.7,1332.0
2025-11-26,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,98.8,3953.0
2025-11-26,T_SANQW-1,SANQUHAR CWCL,29.8,2665.0
2025-11-26,T_SGRWO-1,Seagreen Wind Energy Limited,3718.4,63324.0
2025-11-26,T_SGRWO-2,Seagreen Wind Energy Limited,1030.3,17547.0
2025-11-26,T_SGRWO-3,Seagreen Wind Energy Limited,2514.3,42818.0
2025-11-26,T_SGRWO-4,Seagreen Wind Energy Limited,2092.8,35640.0
2025-11-26,T_SGRWO-5,Seagreen Wind Energy Limited,1006.4,17138.0
2025-11-26,T_SGRWO-6,Seagreen Wind Energy Limited,5649.9,96217.0
2025-11-26,T_SOKYW-1,South Kyle Wind Farm Limited,235.5,7065.0
2025-11-26,T_STLGW-1,Stronelairg Windfarm Limited,67.4,6043.0
2025-11-26,T_STLGW-2,Stronelairg Windfarm Limited,77.9,6977.0
2025-11-26,T_STLGW-3,Stronelairg Windfarm Limited,62.0,5557.0
2025-11-26,T_TWSHW-1,Twentyshilling Limited,67.5,1944.0
2025-11-26,T_VKNGW-1,Viking Energy Wind Farm LLP,1484.3,16253.0
2025-11-26,T_VKNGW-2,Viking Energy Wind Farm LLP,1487.8,16291.0
2025-11-26,T_VKNGW-3,Viking Energy Wind Farm LLP,1383.0,15144.0
2025-11-26,T_VKNGW-4,Viking Energy Wind Farm LLP,1410.8,15448.0
2025-11-26,T_WDRGW-1,Windy Rig Wind Farm Limited,53.6,1573.0
2025-11-26,T_WHILW-1,SP Renewables (UK) Limited,250.0,21456.0
2025-11-27,2__PEDGE003,Edgware Energy Limited,70.5,7042.0
2025-11-27,2__PENEC002,Eneco Energy Trade,203.9,18329.0
2025-11-27,2__PSTAT001,Statkraft Markets Gmbh,246.7,20900.0
2025-11-27,C__PSTAT011,Statkraft Markets Gmbh,703.8,47861.0
2025-11-27,E_ABRTW-1,Npower Commercial Gas Limited,16.4,1490.0
2025-11-27,E_ASLVW-1,Npower Commercial Gas Limited,26.4,2405.0
2025-11-27,E_BABAW-1,Statkraft Markets Gmbh,401.2,32895.0
2025-11-27,E_BETHW-1,SP Renewables (UK) Limited,137.9,11645.0
2025-11-27,E_BLARW-1,Erova Energy Limited,292.6,10039.0
2025-11-27,E_BNWKW-1,Eneco Energy Trade,48.7,4528.0
2025-11-27,E_BRDUW-1,Erova Energy Limited,157.6,15448.0
2025-11-27,E_BTUIW-2,SP Renewables (UK) Limited,44.4,3748.0
2025-11-27,E_BTUIW-3,SP Renewables (UK) Limited,881.0,6608.0
2025-11-27,E_CLDRW-1,Vattenfall Energy Trading,87.0,8004.0
2025-11-27,E_CLFLW-1,SP Renewables (UK) Limited,6.8,574.0
2025-11-27,E_CRGTW-1,British Gas Trading Ltd,2.1,289.0
2025-11-27,E_DALSW-1,Mobius Renewables Gen. (GB),4.4,458.0
2025-11-27,E_GRGRW-1,Evolve Energy Supply Limited,652.5,45672.0
2025-11-27,E_HLTWW-1,ScottishPower Energy Retail,44.9,4626.0
2025-11-27,E_HRHLW-1,SP Renewables (UK) Limited,247.3,18812.0
2025-11-27,E_MOYEW-1,Eneco Energy Trade,136.4,12687.0
2025-11-27,E_TULWW-1,Eneco Energy Trade,41.8,3889.0
2025-11-27,E_TULWW-2,Eneco Energy Trade,57.3,5329.0
2025-11-27,T_ARCHW-1,SP Renewables (UK) Limited,353.2,29801.0
2025-11-27,T_BEATO-3,Beatrice Offshore Windfarm Ltd,291.5,43057.0
2025-11-27,T_BEATO-4,Beatrice Offshore Windfarm Ltd,233.7,34533.0
2025-11-27,T_BEINW-1,Beinneun Wind Farm Ltd,163.1,15985.0
2025-11-27,T_BENBW-1,Benbrack Wind Farm Limited,209.4,6282.0
2025-11-27,T_BHLAW-1,SSE Generation Ltd,1527.0,128210.0
2025-11-27,T_BLLA-1,SP Renewables (UK) Limited,743.8,63106.0
2025-11-27,T_BLLA-2,SP Renewables (UK) Limited,566.8,43118.0
2025-11-27,T_BROCW-1,Smartestenergy Limited,386.3,15065.0
2025-11-27,T_CLDCW-1,Clyde Windfarm (Scotland) Ltd,529.5,51260.0
2025-11-27,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,749.5,68973.0
2025-11-27,T_CLDSW-1,Clyde Windfarm (Scotland) Ltd,476.4,45748.0
2025-11-27,T_CRDEW-1,EDF Energy Customers Limited,289.7,15646.0
2025-11-27,T_CRDEW-2,EDF Energy Customers Limited,229.4,12387.0
2025-11-27,T_CREAW-1,Creag Riabhach Wind Farm Ltd,912.2,48986.0
2025-11-27,T_CRGHW-1,Statkraft Markets Gmbh,495.1,38126.0
2025-11-27,T_CRMLW-1,EDF Energy Customers Limited,553.9,46259.0
2025-11-27,T_CRYRW-2,Eneco Energy Trade,287.7,24336.0
2025-11-27,T_CRYRW-3,Eneco Energy Trade,70.9,5441.0
2025-11-27,T_CUMHW-1,Uniper UK Limited,901.7,20847.0
2025-11-27,T_DNLWW-1,SP Renewables (UK) Limited,129.1,10902.0
2025-11-27,T_DOREW-1,Dorenell Windfarm Limited,2060.4,108663.0
2025-11-27,T_DOREW-2,Dorenell Windfarm Limited,1354.0,75449.0
2025-11-27,T_DOUGW-1,Erova Energy Limited,379.1,11373.0
2025-11-27,T_DRSLW-1,SP Renewables (UK) Limited,622.8,47380.0
2025-11-27,T_DUNGW-1,Dunmaglass Wind Farm Limited,1208.2,107943.0
2025-11-27,T_EDINW-1,Vattenfall Wind Power Ltd,314.0,34540.0
2025-11-27,T_EWHLW-1,SP Renewables (UK) Limited,89.7,6821.0
2025-11-27,T_FALGW-1,Fallago Rig Wind Farm Limited,1568.5,134063.0
2025-11-27,T_FARR-1,Smartestenergy Limited,188.6,17259.0
2025-11-27,T_FARR-2,Smartestenergy Limited,130.8,11969.0
2025-11-27,T_GLNKW-1,EDF Energy Customers Limited,808.7,59361.0
2025-11-27,T_GLWSW-1,GALAWHISTLE WIND FARM,122.1,10880.0
2025-11-27,T_GNAPW-1,SP Renewables (UK) Limited,123.3,9376.0
2025-11-27,T_GORDW-1,SSE Generation Ltd,291.0,24999.0
2025-11-27,T_GORDW-2,SSE Generation Ltd,393.4,2950.0
2025-11-27,T_GRGBW-2,Greater Gabbard Offshore Winds,29.2,4839.0
2025-11-27,T_GRIFW-1,Griffin Wind Farm Ltd,418.9,38954.0
2025-11-27,T_GRIFW-2,Griffin Wind Farm Ltd,391.3,36390.0
2025-11-27,T_HALSW-1,SP Renewables (UK) Limited,449.9,3945.0
2025-11-27,T_HRSTW-1,SP Renewables (UK) Limited,288.2,24423.0
2025-11-27,T_KENNW-1,Kennoxhead Wind Farm Limited,876.5,27579.0
2025-11-27,T_KILBW-1,Kilbraur Wind Energy Ltd,78.8,7481.0
2025-11-27,T_KLGLW-1,SP Renewables (UK) Limited,1558.1,118169.0
2025-11-27,T_KPMRW-1,OnPath Energy Limited,924.0,71030.0
2025-11-27,T_KYPEW-1,Kype Extension Wind Farm Ltd,1237.1,32164.0
2025-11-27,T_LCLTW-1,Eneco Energy Trade,213.7,19873.0
2025-11-27,T_LIMKW-1,Limekiln Extension Ltd,866.8,34674.0
2025-11-27,T_MIDMW-1,OnPath Energy Limited,465.7,35084.0
2025-11-27,T_MKHLW-1,SP Renewables (UK) Limited,151.7,12810.0
2025-11-27,T_MOWEO-1,Moray Offshore Wind East Ltd,6363.9,337965.0
2025-11-27,T_MOWEO-2,Moray Offshore Wind East Ltd,6206.9,323951.0
2025-11-27,T_MOWEO-3,Moray Offshore Wind East Ltd,6223.2,324839.0
2025-11-27,T_MOWWO-1,Moray Offshore Wind West Ltd,3641.7,128566.0
2025-11-27,T_MOWWO-2,Moray Offshore Wind West Ltd,3820.4,134861.0
2025-11-27,T_MOWWO-3,Moray Offshore Wind West Ltd,644.8,22761.0
2025-11-27,T_MOWWO-4,Moray Offshore Wind West Ltd,1265.8,57493.0
2025-11-27,T_MYGPW-1,Minnygap Energy Limited,152.9,12999.0
2025-11-27,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,687.8,74994.0
2025-11-27,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,1017.3,40692.0
2025-11-27,T_SANQW-1,SANQUHAR CWCL,75.8,6780.0
2025-11-27,T_SGRWO-1,Seagreen Wind Energy Limited,5679.1,96715.0
2025-11-27,T_SGRWO-2,Seagreen Wind Energy Limited,1790.0,30484.0
2025-11-27,T_SGRWO-3,Seagreen Wind Energy Limited,3562.4,60667.0
2025-11-27,T_SGRWO-4,Seagreen Wind Energy Limited,3016.9,51378.0
2025-11-27,T_SGRWO-5,Seagreen Wind Energy Limited,1784.4,30388.0
2025-11-27,T_SGRWO-6,Seagreen Wind Energy Limited,8073.8,137496.0
2025-11-27,T_SOKYW-1,South Kyle Wind Farm Limited,4002.3,120068.0
2025-11-27,T_STLGW-1,Stronelairg Windfarm Limited,1135.3,101731.0
2025-11-27,T_STLGW-2,Stronelairg Windfarm Limited,1245.8,111638.0
2025-11-27,T_STLGW-3,Stronelairg Windfarm Limited,1107.4,99235.0
2025-11-27,T_STRNW-1,Strathy Wind Farm Limited,244.6,20895.0
2025-11-27,T_TWSHW-1,Twentyshilling Limited,706.7,20346.0
2025-11-27,T_VKNGW-1,Viking Energy Wind Farm LLP,1540.5,16869.0
2025-11-27,T_VKNGW-2,Viking Energy Wind Farm LLP,1534.5,16803.0
2025-11-27,T_VKNGW-3,Viking Energy Wind Farm LLP,1411.0,15451.0
2025-11-27,T_VKNGW-4,Viking Energy Wind Farm LLP,1381.6,15129.0
2025-11-27,T_WDRGW-1,Windy Rig Wind Farm Limited,628.7,18453.0
2025-11-27,T_WHILW-1,SP Renewables (UK) Limited,785.4,67394.0
2025-11-27,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,88.3,7112.0
2025-11-28,2__PENEC002,Eneco Energy Trade,482.8,43407.0
2025-11-28,2__PSTAT001,Statkraft Markets Gmbh,316.9,26841.0
2025-11-28,C__PSTAT011,Statkraft Markets Gmbh,654.0,44471.0
2025-11-28,E_BABAW-1,Statkraft Markets Gmbh,587.8,48203.0
2025-11-28,E_BETHW-1,SP Renewables (UK) Limited,378.9,31991.0
2025-11-28,E_BLARW-1,Erova Energy Limited,624.5,20608.0
2025-11-28,E_BNWKW-1,Eneco Energy Trade,12.7,1186.0
2025-11-28,E_BTUIW-2,SP Renewables (UK) Limited,423.2,35732.0
2025-11-28,E_BTUIW-3,SP Renewables (UK) Limited,1124.6,8435.0
2025-11-28,E_CLDRW-1,Vattenfall Energy Trading,90.3,8310.0
2025-11-28,E_GRGRW-1,Evolve Energy Supply Limited,614.6,43024.0
2025-11-28,E_HRHLW-1,SP Renewables (UK) Limited,408.3,31060.0
2025-11-28,E_MOYEW-1,Eneco Energy Trade,84.8,7882.0
2025-11-28,E_TULWW-2,Eneco Energy Trade,64.8,6026.0
2025-11-28,T_ARCHW-1,SP Renewables (UK) Limited,631.8,53306.0
2025-11-28,T_BEINW-1,Beinneun Wind Farm Ltd,266.5,26119.0
2025-11-28,T_BENBW-1,Benbrack Wind Farm Limited,1421.2,11369.0
2025-11-28,T_BHLAW-1,SSE Generation Ltd,1182.3,99264.0
2025-11-28,T_BLLA-1,SP Renewables (UK) Limited,455.3,38632.0
2025-11-28,T_BLLA-2,SP Renewables (UK) Limited,632.5,48114.0
2025-11-28,T_BROCW-1,Smartestenergy Limited,648.0,25272.0
2025-11-28,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,126.7,11658.0
2025-11-28,T_CRDEW-1,EDF Energy Customers Limited,364.9,19703.0
2025-11-28,T_CRDEW-2,EDF Energy Customers Limited,273.8,14786.0
2025-11-28,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1525.2,81902.0
2025-11-28,T_CRGHW-1,Statkraft Markets Gmbh,524.2,40365.0
2025-11-28,T_CRMLW-1,EDF Energy Customers Limited,535.2,44697.0
2025-11-28,T_CRYRW-3,Eneco Energy Trade,126.5,9700.0
2025-11-28,T_CUMHW-1,Uniper UK Limited,1132.2,26177.0
2025-11-28,T_DALQW-1,Statkraft Markets Gmbh,90.4,5517.0
2025-11-28,T_DNLWW-1,SP Renewables (UK) Limited,231.8,19571.0
2025-11-28,T_DOREW-1,Dorenell Windfarm Limited,1677.6,99536.0
2025-11-28,T_DOREW-2,Dorenell Windfarm Limited,1616.6,92233.0
2025-11-28,T_DOUGW-1,Erova Energy Limited,829.5,24885.0
2025-11-28,T_DRSLW-1,SP Renewables (UK) Limited,977.1,74329.0
2025-11-28,T_EWHLW-1,SP Renewables (UK) Limited,335.2,25495.0
2025-11-28,T_FALGW-1,Fallago Rig Wind Farm Limited,451.2,38562.0
2025-11-28,T_FARR-1,Smartestenergy Limited,257.1,23525.0
2025-11-28,T_FARR-2,Smartestenergy Limited,229.6,21011.0
2025-11-28,T_GLNKW-1,EDF Energy Customers Limited,766.4,56256.0
2025-11-28,T_GNAPW-1,SP Renewables (UK) Limited,296.7,22574.0
2025-11-28,T_GORDW-1,SSE Generation Ltd,761.4,65421.0
2025-11-28,T_GORDW-2,SSE Generation Ltd,689.0,5168.0
2025-11-28,T_GRGBW-2,Greater Gabbard Offshore Winds,97.5,16174.0
2025-11-28,T_GRIFW-1,Griffin Wind Farm Ltd,660.4,61413.0
2025-11-28,T_GRIFW-2,Griffin Wind Farm Ltd,462.5,43007.0
2025-11-28,T_HALSW-1,SP Renewables (UK) Limited,604.2,5299.0
2025-11-28,T_HRSTW-1,SP Renewables (UK) Limited,279.0,23645.0
2025-11-28,T_KENNW-1,Kennoxhead Wind Farm Limited,1259.4,40672.0
2025-11-28,T_KLGLW-1,SP Renewables (UK) Limited,2625.3,199105.0
2025-11-28,T_KPMRW-1,OnPath Energy Limited,871.6,58311.0
2025-11-28,T_KYPEW-1,Kype Extension Wind Farm Ltd,488.2,12694.0
2025-11-28,T_LCLTW-1,Eneco Energy Trade,50.5,4693.0
2025-11-28,T_LIMKW-1,Limekiln Extension Ltd,942.6,37702.0
2025-11-28,T_MIDMW-1,OnPath Energy Limited,328.7,22164.0
2025-11-28,T_MKHLW-1,SP Renewables (UK) Limited,410.8,34680.0
2025-11-28,T_MOWEO-1,Moray Offshore Wind East Ltd,6281.3,357602.0
2025-11-28,T_MOWEO-2,Moray Offshore Wind East Ltd,5686.4,327792.0
2025-11-28,T_MOWEO-3,Moray Offshore Wind East Ltd,5973.0,340247.0
2025-11-28,T_MOWWO-1,Moray Offshore Wind West Ltd,3703.4,131259.0
2025-11-28,T_MOWWO-2,Moray Offshore Wind West Ltd,3609.8,128159.0
2025-11-28,T_MOWWO-3,Moray Offshore Wind West Ltd,528.9,18846.0
2025-11-28,T_MOWWO-4,Moray Offshore Wind West Ltd,1057.5,48032.0
2025-11-28,T_MYGPW-1,Minnygap Energy Limited,19.4,1647.0
2025-11-28,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,1692.6,67704.0
2025-11-28,T_SGRWO-1,Seagreen Wind Energy Limited,5407.2,92084.0
2025-11-28,T_SGRWO-2,Seagreen Wind Energy Limited,1700.6,28962.0
2025-11-28,T_SGRWO-3,Seagreen Wind Energy Limited,3403.1,57955.0
2025-11-28,T_SGRWO-4,Seagreen Wind Energy Limited,2625.8,44717.0
2025-11-28,T_SGRWO-5,Seagreen Wind Energy Limited,1771.1,30161.0
2025-11-28,T_SGRWO-6,Seagreen Wind Energy Limited,7771.8,132353.0
2025-11-28,T_SOKYW-1,South Kyle Wind Farm Limited,4747.6,142429.0
2025-11-28,T_STLGW-1,Stronelairg Windfarm Limited,826.4,74056.0
2025-11-28,T_STLGW-2,Stronelairg Windfarm Limited,986.2,88369.0
2025-11-28,T_STLGW-3,Stronelairg Windfarm Limited,954.2,85504.0
2025-11-28,T_STRNW-1,Strathy Wind Farm Limited,1041.7,88978.0
2025-11-28,T_TWSHW-1,Twentyshilling Limited,886.9,25535.0
2025-11-28,T_VKNGW-1,Viking Energy Wind Farm LLP,2506.3,27443.0
2025-11-28,T_VKNGW-2,Viking Energy Wind Farm LLP,2177.8,23844.0
2025-11-28,T_VKNGW-3,Viking Energy Wind Farm LLP,2144.5,23480.0
2025-11-28,T_VKNGW-4,Viking Energy Wind Farm LLP,2332.9,25542.0
2025-11-28,T_WDRGW-1,Windy Rig Wind Farm Limited,1032.0,30289.0
2025-11-28,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,946.0,76154.0
2025-11-28,T_WLNYO-3,Walney Extension Ltd,429.9,70798.0
2025-11-28,T_WLNYO-4,Walney Extension Ltd,564.9,93090.0
2025-11-29,E_BLARW-1,Erova Energy Limited,0.0,2.0
2025-11-29,E_BTUIW-3,SP Renewables (UK) Limited,53.9,405.0
2025-11-29,T_BENBW-1,Benbrack Wind Farm Limited,40.0,320.0
2025-11-29,T_BROCW-1,Smartestenergy Limited,31.5,1230.0
2025-11-29,T_CREAW-1,Creag Riabhach Wind Farm Ltd,5.6,302.0
2025-11-29,T_CUMHW-1,Uniper UK Limited,0.7,15.0
2025-11-29,T_DOREW-1,Dorenell Windfarm Limited,206.7,11586.0
2025-11-29,T_DOREW-2,Dorenell Windfarm Limited,158.3,8795.0
2025-11-29,T_DOUGW-1,Erova Energy Limited,39.5,1184.0
2025-11-29,T_GORDW-2,SSE Generation Ltd,108.2,818.0
2025-11-29,T_HALSW-1,SP Renewables (UK) Limited,87.4,767.0
2025-11-29,T_HOWBO-1,Breesea Limited,318.6,7373.0
2025-11-29,T_HOWBO-2,Sonningmay Wind Limited,278.8,6608.0
2025-11-29,T_HOWBO-3,Soundmark Wind Limited,268.4,6257.0
